huc12,huc12_name,centroid_xy,comid,nord,to_huc12,outlet_comid,from_huc12s,inlet_comids,outlet_comids,huc10,huc08,in_drb,catchment_hectares,tn_load,tp_load,tss_load,tn_load_ps,tp_load_ps,tn_load_avoid,tp_load_avoid,tss_load_avoid,tn_load_xsnps,tp_load_xsnps,tss_load_xsnps,tn_load_red1,tp_load_red1,tss_load_red1,tn_load_red2,tp_load_red2,tss_load_red2,tn_load_red3,tp_load_red3,tss_load_red3,tn_load_rem1,tp_load_rem1,tss_load_rem1,tn_load_rem2,tp_load_rem2,tss_load_rem2,tn_load_rem3,tp_load_rem3,tss_load_rem3
020401060102,Pocono Lake Dam-Tobyhanna Creek,[-75.45213151  41.16866615],4186371,75963,020401060104,4186371,['020401060101'],[4186179],[4186371],0204010601,02040106,True,12940.4769,40142.268309962536,5158.007785650726,3264916.735388925,13891.463122426232,3224.354403229898,0.0,0.0,0.0,-194643.1354954637,-2077.894456579171,-8689495.824831074,0.0,0.0,0.0,0.0,0.0,0.0,1.1983273009989865,1.101544207399889,22.489961800296896,-194643.1354954637,-2077.894456579171,-8689495.824831074,-194643.1354954637,-2077.894456579171,-8689495.824831074,-194644.3338227647,-2078.996000786571,-8689518.314792875
020401060103,Tunkhannock Creek,[-75.50202059  41.05513783],4185805,75910,020401060104,4185805,,,[4185805],0204010601,02040106,True,8196.2233,26964.13579202664,1605.387305231532,1435743.9811282854,524.8912760118769,2.7556369044148834,0.0,0.0,0.0,-113470.28721498525,-938.1975546728828,-6135927.103411715,0.0,0.0,0.0,0.0,0.0,0.0,15.781999661199265,16.54597394479905,835.518045783524,-113470.28721498525,-938.1975546728828,-6135927.103411715,-113470.28721498525,-938.1975546728828,-6135927.103411715,-113486.06921464644,-954.7435286176819,-6136762.621457498
020401060104,Tobyhanna Creek-Lehigh River,[-75.59197076  41.10040476],4185711,75896,020401060204,4185711,['020401060102' '020401060103'],[4186371 4185805],[4185711],0204010601,02040106,True,5468.2266,13504.905822290848,1032.990963681517,1144322.5196184365,2157.31211112684,165.120545299248,4.504410393740045,40.978644044880404,1871.6250870197982,-81995.034350836,-827.279827617731,-3907225.2134615635,0.0,0.0,0.0,0.0,0.0,0.0,18.281280079400304,20.10736293879989,191.31546795701888,-81995.034350836,-827.279827617731,-3907225.2134615635,-81995.034350836,-827.279827617731,-3907225.2134615635,-82013.3156309154,-847.3871905565309,-3907416.5289295204
020401060201,Headwaters Lehigh River,[-75.52361183  41.23127293],4185507,76118,020401060204,4185507,,,[4185507 4185295 4185297],0204010602,02040106,True,15526.2804,41448.40460564562,4901.2901873283045,4527811.552805217,7030.5536084129735,1991.9158958044825,5.000506365791182,43.796884494200015,1945.772116763288,-230615.75543076734,-1903.7726324761784,-9815366.280714782,0.0,0.0,0.0,0.0,0.0,0.0,1.0459594444985179,0.2612226558000883,88.87375930095118,-230615.75543076734,-1903.7726324761784,-9815366.280714782,-230615.75543076734,-1903.7726324761784,-9815366.280714782,-230616.80139021185,-1904.0338551319785,-9815455.154474083
020401060202,Brady's Lake-Trout Creek,[-75.5343077   41.17587207],4185567,76171,020401060204,4185567,,,[4185567],0204010602,02040106,True,4216.1238,7597.19633878142,460.1283635585257,622349.223754614,0.0,0.0,0.0,0.0,0.0,-64372.036927218585,-846.8700144414744,-3272505.9426853857,0.0,0.0,0.0,0.0,0.0,0.0,0.024439041800000894,0.009031000799994082,3.3768470054865247,-64372.036927218585,-846.8700144414744,-3272505.9426853857,-64372.036927218585,-846.8700144414744,-3272505.9426853857,-64372.06136626039,-846.8790454422743,-3272509.319532391
020401060203,Bear Creek - 20401060203,[-75.7229988   41.20126207],4186385,76276,020401060204,4186385,,,[4186385],0204010602,02040106,True,13283.843,27957.31870004873,2000.9732675003968,2005868.115055525,0.0,0.0,22.435184796799806,202.93007475352033,9521.206058589207,-198797.88130995128,-2117.0180624996033,-10265746.048344474,0.0,0.0,0.0,0.0,0.0,0.0,0.12845528010063845,0.027869718799995002,11.359567553533907,-198797.88130995128,-2117.0180624996033,-10265746.048344474,-198797.88130995128,-2117.0180624996033,-10265746.048344474,-198798.00976523137,-2117.0459322184033,-10265757.407912027
020401060204,Wright Creek-Lehigh River,[-75.69814167  41.13193916],4186549,75819,020401060304,4186549,['020401060104' '020401060201' '020401060202' '020401060203'],[4185711 4185507 4185567 4186385],[4186549],0204010602,02040106,True,14270.993,43222.45555762191,3413.6647289819393,2200778.110756068,11323.779145890276,1136.0231554967963,0.03702075911004954,0.32672985474000527,14.291333202427268,-211707.17409826836,-2146.3662565148575,-10982765.222643932,0.0,0.0,0.0,0.0,0.0,0.0,0.37421512599999396,0.3074679173999819,31.798627292233732,-211707.17409826836,-2146.3662565148575,-10982765.222643932,-211707.17409826836,-2146.3662565148575,-10982765.222643932,-211707.54831339436,-2146.6737244322576,-10982797.021271223
020401060301,Black Creek-East Side of Lehigh River,[-75.69215534  41.06754383],4185903,75777,020401060304,4185903,,,[4185903],0204010603,02040106,True,4489.6708,9195.876031116932,422.6919133160699,307268.92480683164,0.0,0.0,0.0,0.0,0.0,-67442.80452488306,-969.10603468393,-3840288.960233168,0.0,0.0,0.0,0.0,0.0,0.0,0.9626691730999823,1.0685425702000009,8.107436770006643,-67442.80452488306,-969.10603468393,-3840288.960233168,-67442.80452488306,-969.10603468393,-3840288.960233168,-67443.76719405617,-970.17457725413,-3840297.067669938
020401060302,Sandy Run,[-75.8320649   41.02037489],4186207,75748,020401060304,4186207,,,[4186207],0204010603,02040106,True,5810.7712,20710.355042181254,1001.025391435169,512001.8238648373,362.811880635233,30.8697066873488,0.0,0.0,0.0,-78842.32122245397,-831.1833872521797,-4855988.610695163,0.0,0.0,0.0,0.0,0.0,0.0,0.8813942537992006,0.8686216528001132,24.503957497587635,-78842.32122245397,-831.1833872521797,-4855988.610695163,-78842.32122245397,-831.1833872521797,-4855988.610695163,-78843.20261670777,-832.0520089049799,-4856013.11465266
020401060303,Mud Run,[-75.5856339   41.01165892],4186963,75697,020401060304,4186963,,,[4186963],0204010603,02040106,True,9930.6301,21447.951077401533,1569.3719701591983,2065861.8225531038,17.0027536700907,16.851296933756,1.1251927133700974,10.186972765800004,487.45110440588905,-148084.90748326856,-1525.9746577745575,-7108054.2638268955,0.0,0.0,0.0,0.0,0.0,0.0,0.9970069863999527,0.8994280815999947,187.03654407941576,-148084.90748326856,-1525.9746577745575,-7108054.2638268955,-148084.90748326856,-1525.9746577745575,-7108054.2638268955,-148085.90449025496,-1526.8740858561575,-7108241.300370975
020401060304,Stony Creek-Lehigh River,[-75.72417095  40.99678553],4188363,75670,020401060310,4188363,['020401060204' '020401060301' '020401060302' '020401060303'],[4186549 4185903 4186207 4186963],[4188363],0204010603,02040106,True,15949.5715,42149.99043516174,3454.8682975158836,2481944.610692323,396.0973343090962,310.4145714845152,0.0,0.0,0.0,-230505.29240414736,-1799.9134389686315,-12252269.541007675,0.0,0.0,0.0,0.0,0.0,0.0,9.102030527800924,8.962091573600276,917.3090729922075,-230505.29240414736,-1799.9134389686315,-12252269.541007675,-230505.29240414736,-1799.9134389686315,-12252269.541007675,-230514.39443467517,-1808.875530542232,-12253186.850080669
020401060305,Hazle Creek,[-75.90017603  40.95907997],4187023,75660,020401060307,4187023,,,[4187023],0204010603,02040106,True,5114.1209,38736.097775297785,976.4612674648188,461726.6824434438,0.0,0.0,0.0,0.0,0.0,-48561.94598770221,-608.9162115351812,-4262698.204976556,0.0,0.0,0.0,0.0,0.0,0.0,0.9432366104986585,0.2992680958000209,80.7029444314071,-48561.94598770221,-608.9162115351812,-4262698.204976556,-48561.94598770221,-608.9162115351812,-4262698.204976556,-48562.88922431271,-609.2154796309812,-4262778.907920987
020401060306,Quakake Creek,[-75.88973744  40.90499147],4187073,75643,020401060307,4187073,,,[4187073],0204010603,02040106,True,5903.5137,18885.101890842725,1826.8461550904544,925230.9565229831,0.0,0.0,0.0,0.0,0.0,-81887.87696815727,-3.2430919095453454,-4528434.999537016,0.0,0.0,0.0,0.0,0.0,0.0,7.759162937500386,7.008677878599999,2076.1434078408015,-81887.87696815727,-3.2430919095453454,-4528434.999537016,-81887.87696815727,-3.2430919095453454,-4528434.999537016,-81895.63613109478,-10.25176978814538,-4530511.1429448575
020401060307,Beaver Creek-Black Creek,[-75.8656909   40.93342579],4187917,75638,020401060310,4187917,['020401060305' '020401060306'],[4187023 4187073],[4187917],0204010603,02040106,True,4618.9511999999995,14825.700711754025,1486.9617430617486,448283.60582113254,3777.649958327756,759.9111271779169,0.0,0.0,0.0,-67797.44623057373,-704.8242561161682,-3818703.5127388667,0.0,0.0,0.0,0.0,0.0,0.0,1.4802346327897737,1.209078908600116,298.95381735580486,-67797.44623057373,-704.8242561161682,-3818703.5127388667,-67797.44623057373,-704.8242561161682,-3818703.5127388667,-67798.92646520652,-706.0333350247683,-3819002.466556223
020401060308,Nesquehoning Creek,[-75.86386388  40.86403095],4187227,75592,020401060310,4187227,,,[4187227],0204010603,02040106,True,8796.113,21994.599858455487,1646.9832463136959,1017408.8493358009,1030.73174897992,147.510230287295,0.0,0.0,0.0,-129185.78080052443,-1227.322013973599,-7108440.340064199,0.0,0.0,0.0,0.0,0.0,0.0,7.6482807518001845,8.597744530399998,52.89780533979831,-129185.78080052443,-1227.322013973599,-7108440.340064199,-129185.78080052443,-1227.322013973599,-7108440.340064199,-129193.42908127623,-1235.919758503999,-7108493.237869538
020401060309,Mahoning Creek,[-75.8218643   40.79655198],4187387,75534,020401060310,4187387,,,[4187387],0204010603,02040106,True,9925.5464,73327.2533636561,7959.695327589201,5212556.3934403295,2380.782821486108,472.5863786148469,0.0,0.0,0.0,-98482.60650583002,4410.189564974355,-3956663.3708796706,0.0,0.0,0.0,0.0,0.0,0.0,170.76549888079828,150.59291623840105,32313.098731012076,-98482.60650583002,4410.189564974355,-3956663.3708796706,-98482.60650583002,4410.189564974355,-3956663.3708796706,-98653.3720047108,4259.596648735954,-3988976.4696106827
020401060310,Mauch Chunk Creek-Lehigh River,[-75.73971138  40.87985384],4188171,75528,020401060804,4188171,['020401060304' '020401060307' '020401060308' '020401060309'],[4188363 4187917 4187227 4187387],[4188171],0204010603,02040106,True,11615.6791,52124.855802677324,8222.75025725471,2835668.6190394657,23369.54440475431,5712.25481749043,0.0,0.0,0.0,-169524.33083907698,-1090.3650812357214,-7894895.733540534,0.0,0.0,0.0,0.0,0.0,0.0,60.14894389610088,68.81507938439948,567.2869309121652,-169524.33083907698,-1090.3650812357214,-7894895.733540534,-169524.33083907698,-1090.3650812357214,-7894895.733540534,-169584.4797829731,-1159.180160620121,-7895463.020471446
020401060401,Middle Creek,[-75.50754626  40.95219376],4187169,75466,020401060402,4187169,,,[4187169],0204010604,02040106,True,4794.9077,13095.526407499765,1956.8884126676367,1495176.8950769114,0.0,0.0,0.0,0.0,0.0,-68753.54803150024,470.4670256676367,-2934358.8381830887,0.0,0.0,0.0,0.0,0.0,0.0,49.474344152799645,45.47142609500002,13346.347280106043,-68753.54803150024,470.4670256676367,-2934358.8381830887,-68753.54803150024,470.4670256676367,-2934358.8381830887,-68803.02237565303,424.99559957263665,-2947705.1854631943
020401060402,Headwaters Pohopoco Creek,[-75.44645593  40.94490582],4187179,75478,020401060404,4187179,['020401060401'],[4187169],[4187179],0204010604,02040106,True,8076.627,41271.31773145576,5116.6365658978775,4595678.051655911,21.4468878597615,47.7415750598597,0.0,0.0,0.0,-96618.152046404,2565.140620838018,-2865509.9709440884,0.0,0.0,0.0,0.0,0.0,0.0,198.70363831119874,174.04376529559974,50623.69847175897,-96618.152046404,2565.140620838018,-2865509.9709440884,-96618.152046404,2565.140620838018,-2865509.9709440884,-96816.85568471519,2391.0968555424183,-2916133.6694158474
020401060403,Wild Creek,[-75.58014591  40.93634506],4188123,75431,020401060404,4188123,,,[4188123],0204010604,02040106,True,6036.4132,14673.743372233723,901.9214629753071,464359.60608681093,0.0,0.0,0.0,0.0,0.0,-88367.82995176628,-969.3666290246929,-5112078.908073189,0.0,0.0,0.0,0.0,0.0,0.0,0.6797439341002622,0.6436597221999931,121.54242531880345,-88367.82995176628,-969.3666290246929,-5112078.908073189,-88367.82995176628,-969.3666290246929,-5112078.908073189,-88368.50969570038,-970.0102887468929,-5112200.450498507
020401060404,Beltzville Lake-Pohopoco Creek,[-75.6210905   40.87937354],4187389,75395,020401060804,4187389,['020401060402' '020401060403'],[4187179 4188123],[4187389],0204010604,02040106,True,9807.3147,27591.43396529826,3658.8686228646716,3051256.9174736026,96.7480621836163,8.24009067891467,0.0,0.0,0.0,-139916.17602588536,610.3609751857568,-6008740.402386397,0.0,0.0,0.0,0.0,0.0,0.0,70.38104317459963,69.59070748960094,9235.830328018885,-139916.17602588536,610.3609751857568,-6008740.402386397,-139916.17602588536,610.3609751857568,-6008740.402386397,-139986.55706905996,540.7702676961559,-6017976.232714416
020401060501,Buckwha Creek,[-75.46258272  40.86608086],4187383,75297,020401060502,4187383,,,[4187383],0204010605,02040106,True,10974.4241,41121.85635945867,6233.634499000886,4536883.907845562,0.0,0.0,0.0,0.0,0.0,-146211.56302754133,2831.5630280008854,-5601289.075734437,0.0,0.0,0.0,0.0,0.0,0.0,240.49469819120108,217.54663242439983,54166.70421775873,-146211.56302754133,2831.5630280008854,-5601289.075734437,-146211.56302754133,2831.5630280008854,-5601289.075734437,-146452.05772573253,2614.0163955764856,-5655455.779952196
020401060502,Aquashicola Creek-Lehigh River,[-75.45751408  40.83812379],4187957,75288,020401060804,4187957,['020401060501'],[4187383],[4187957],0204010605,02040106,True,9290.6443,54727.94625780963,5576.098602092377,2163830.246759452,28151.094573358216,2482.8317970778826,70.75049040768984,657.9438217903203,26451.059395814224,-132014.4465165486,213.16707201449495,-6418866.957580548,0.0,0.0,0.0,0.0,0.0,0.0,28.445916742000833,25.87868348880004,5305.038904286557,-132014.4465165486,213.16707201449495,-6418866.957580548,-132014.4465165486,213.16707201449495,-6418866.957580548,-132042.8924332906,187.28838852569496,-6424171.996484835
020401060601,Upper Jordan Creek,[-75.70232581  40.6560889 ],4187699,75157,020401060602,4187699,,,[4187699],0204010606,02040106,True,10961.8295,159168.1005203208,13979.241511718348,9033983.780380303,0.0,0.0,0.0,0.0,0.0,-27950.329044679205,10581.074366718347,-1092554.3117196963,0.0,0.0,0.0,0.0,0.0,0.0,300.0064239579973,283.15505945200016,59127.996780938374,-27950.329044679205,10581.074366718347,-1092554.3117196963,-27950.329044679205,10581.074366718347,-1092554.3117196963,-28250.3354686372,10297.919307266347,-1151682.3085006347
020401060602,Lower Jordan Creek,[-75.58997953  40.63850791],4188007,75134,020401060703,4188007,['020401060601'],[4187699],[4188007],0204010606,02040106,True,10344.7004,178286.20793181128,17042.220149091605,10597745.549441934,12717.188643854342,5703.176796606675,0.0,0.0,0.0,-11015.016540043061,8132.18622848493,1041311.3199219333,0.0,0.0,0.0,250.22016828579945,25.74244359199997,12197.987025176059,430.81393711669784,221.05170931860002,50340.11173641431,-11015.016540043061,8132.18622848493,1041311.3199219333,-11265.236708328861,8106.44378489293,1029113.3328967572,-11445.830477159758,7911.13451916633,990971.208185519
020401060701,Spring Creek,[-75.64786425  40.56189638],4187845,75096,020401060702,4187845,,,[4187845],0204010607,02040106,True,6142.3598,118845.21716398899,10133.247240238408,7433996.130152099,2908.04624381191,248.746547652122,0.0,0.0,0.0,11087.089134177077,7980.369154586286,1759684.1469120989,0.0,0.0,0.0,0.0,0.0,0.0,118.64166322759506,106.36429106540025,23131.035286035993,11087.089134177077,7980.369154586286,1759684.1469120989,11087.089134177077,7980.369154586286,1759684.1469120989,10968.44747094948,7874.004863520885,1736553.1116260628
020401060702,Liebert Creek-Little Lehigh Creek,[-75.61071042  40.51171763],4187851,75077,020401060703,4187851,['020401060701'],[4187845],[4187851],0204010607,02040106,True,11573.5147,198458.37700456884,16640.336614649652,11109606.552424239,11336.856703700229,209.0956774554212,0.0,0.0,0.0,-10438.375628131378,12843.45138019423,417993.67256424023,429.0820939971984,207.40346193260027,112063.64479314668,429.0820939971984,207.40346193260027,112063.64479314668,577.0215588993979,358.96156126760394,136138.06395794635,-10867.457722128576,12636.047918261631,305930.02777109353,-10867.457722128576,12636.047918261631,305930.02777109353,-11015.397187030776,12484.489818926626,281855.6086062938
020401060703,Little Lehigh Creek-Lehigh River,[-75.50572969  40.56653257],4187747,75049,020401060813,4187747,['020401060602' '020401060702'],[4188007 4187851],[4187747],0204010607,02040106,True,10109.717,99550.38318226072,5958.867970535248,7046127.41886831,14.5189544900186,1.23808791767827,0.0,0.0,0.0,-73037.0049622293,2823.6176126175696,-2293229.1457316903,0.0,0.0,0.0,0.0,0.0,0.0,61.34164940159624,46.29451234460018,6168.963562959338,-73037.0049622293,2823.6176126175696,-2293229.1457316903,-73037.0049622293,2823.6176126175696,-2293229.1457316903,-73098.3466116309,2777.3231002729694,-2299398.1092946497
020401060801,Lizard Creek,[-75.81372128  40.74364682],4187471,75350,020401060804,4187471,,,[4187471],0204010608,02040106,True,13317.7396,123462.21554126224,10463.764511857164,5869620.13463562,472.4537426672452,120.3039332998069,0.0,0.0,0.0,-104344.053173405,6214.961302557357,-6433307.70784438,0.0,0.0,0.0,0.0,0.0,0.0,197.11598567599663,179.70692174240006,43236.72030036793,-104344.053173405,6214.961302557357,-6433307.70784438,-104344.053173405,6214.961302557357,-6433307.70784438,-104541.16915908101,6035.254380814957,-6476544.428144747
020401060802,Trout Creek,[-75.66455571  40.7456462 ],4187531,75272,020401060804,4187531,,,[4187531],0204010608,02040106,True,5801.2571,60932.30836334406,5545.346781312629,3003740.2752283243,0.0,0.0,0.0,0.0,0.0,-38095.15033365594,3746.9570803126285,-2355461.0337516754,0.0,0.0,0.0,0.0,0.0,0.0,72.8689511319975,65.4670395819968,12001.751887637321,-38095.15033365594,3746.9570803126285,-2355461.0337516754,-38095.15033365594,3746.9570803126285,-2355461.0337516754,-38168.01928478794,3681.490040730632,-2367462.7856393126
