"comid","in_drb","huc08"
4186459,t,"02040106"
4186461,t,"02040106"
4186465,t,"02040106"
4186467,t,"02040106"
4186469,t,"02040106"
4186471,t,"02040106"
4186473,t,"02040106"
4186475,t,"02040106"
4186477,t,"02040106"
4186479,t,"02040106"
4186481,t,"02040106"
4186483,t,"02040106"
4186485,t,"02040106"
4186487,t,"02040106"
4186489,t,"02040106"
4186491,t,"02040106"
4186493,t,"02040106"
4186495,t,"02040106"
4186497,t,"02040106"
4186499,t,"02040106"
4186501,t,"02040106"
4186503,t,"02040106"
4186505,t,"02040106"
4186507,t,"02040106"
4186509,t,"02040106"
4186511,t,"02040106"
4186513,t,"02040106"
4186515,t,"02040106"
4186517,t,"02040106"
4186519,t,"02040106"
4186521,t,"02040106"
4186523,t,"02040106"
4186525,t,"02040106"
4186527,t,"02040106"
4186529,t,"02040106"
4186531,t,"02040106"
4186533,t,"02040106"
4186535,t,"02040106"
4186537,t,"02040106"
4186539,t,"02040106"
4186541,t,"02040106"
4186543,t,"02040106"
4186545,t,"02040106"
4186549,t,"02040106"
4186551,t,"02040106"
4186559,t,"02040106"
4186561,t,"02040106"
4186565,t,"02040106"
4186953,t,"02040106"
4186955,t,"02040106"
4186957,t,"02040106"
4186959,t,"02040106"
4186961,t,"02040106"
4186963,t,"02040106"
4186965,t,"02040106"
4186967,t,"02040106"
4186969,t,"02040106"
4186971,t,"02040106"
4186973,t,"02040106"
4186975,t,"02040106"
4186977,t,"02040106"
4186979,t,"02040106"
4186981,t,"02040106"
4186983,t,"02040106"
4186985,t,"02040106"
4186987,t,"02040106"
4186989,t,"02040106"
4186991,t,"02040106"
4186993,t,"02040106"
4186995,t,"02040106"
4186997,t,"02040106"
4186999,t,"02040106"
4187001,t,"02040106"
4187003,t,"02040106"
4187005,t,"02040106"
4187007,t,"02040106"
4187009,t,"02040106"
4187011,t,"02040106"
4187013,t,"02040106"
4187015,t,"02040106"
4187017,t,"02040106"
4187019,t,"02040106"
4187021,t,"02040106"
4187023,t,"02040106"
4187025,t,"02040106"
4187027,t,"02040106"
4187029,t,"02040106"
4187031,t,"02040106"
4187033,t,"02040106"
4187035,t,"02040106"
4187037,t,"02040106"
4187039,t,"02040106"
4187041,t,"02040106"
4187043,t,"02040106"
4187045,t,"02040106"
4187047,t,"02040106"
4187049,t,"02040106"
4187051,t,"02040106"
4187053,t,"02040106"
4187055,t,"02040106"
4187057,t,"02040106"
4187059,t,"02040106"
4187061,t,"02040106"
4187063,t,"02040106"
4187065,t,"02040106"
4187067,t,"02040106"
4187069,t,"02040106"
4187071,t,"02040106"
4187073,t,"02040106"
4187075,t,"02040106"
4187077,t,"02040106"
4187079,t,"02040106"
4187081,t,"02040106"
4187083,t,"02040106"
4187085,t,"02040106"
4187087,t,"02040106"
4187089,t,"02040106"
4187091,t,"02040106"
4187093,t,"02040106"
4187095,t,"02040106"
4187097,t,"02040106"
4187099,t,"02040106"
4187101,t,"02040106"
4187107,t,"02040106"
4187109,t,"02040106"
4187111,t,"02040106"
4187113,t,"02040106"
4187115,t,"02040106"
4187117,t,"02040106"
4187119,t,"02040106"
4187121,t,"02040106"
4187123,t,"02040106"
4187125,t,"02040106"
4187127,t,"02040106"
4187129,t,"02040106"
4187131,t,"02040106"
4187133,t,"02040106"
4187135,t,"02040106"
4187137,t,"02040106"
4187139,t,"02040106"
4187141,t,"02040106"
4187143,t,"02040106"
4187145,t,"02040106"
4187147,t,"02040106"
4187149,t,"02040106"
4187151,t,"02040106"
4187153,t,"02040106"
4187155,t,"02040106"
4187157,t,"02040106"
4187159,t,"02040106"
4187161,t,"02040106"
4187163,t,"02040106"
4187165,t,"02040106"
4187167,t,"02040106"
4187169,t,"02040106"
4187171,t,"02040106"
4187173,t,"02040106"
4187175,t,"02040106"
4187177,t,"02040106"
4187179,t,"02040106"
4187181,t,"02040106"
4187183,t,"02040106"
4187185,t,"02040106"
4187187,t,"02040106"
4187189,t,"02040106"
4187191,t,"02040106"
4187193,t,"02040106"
4187195,t,"02040106"
4187197,t,"02040106"
4187199,t,"02040106"
4187201,t,"02040106"
4187203,t,"02040106"
4187205,t,"02040106"
4187207,t,"02040106"
4187209,t,"02040106"
4187211,t,"02040106"
4187213,t,"02040106"
4187215,t,"02040106"
4187217,t,"02040106"
4187219,t,"02040106"
4187221,t,"02040106"
4187223,t,"02040106"
4187225,t,"02040106"
4187227,t,"02040106"
4187229,t,"02040106"
4187231,t,"02040106"
4187233,t,"02040106"
4187235,t,"02040106"
4187237,t,"02040106"
4187239,t,"02040106"
4187243,t,"02040106"
4187245,t,"02040106"
4187247,t,"02040106"
4187249,t,"02040106"
4187251,t,"02040106"
4187253,t,"02040106"
4187255,t,"02040106"
4187257,t,"02040106"
4187261,t,"02040106"
4187265,t,"02040106"
4187267,t,"02040106"
4187269,t,"02040106"
4187271,t,"02040106"
4187273,t,"02040106"
4187275,t,"02040106"
4187277,t,"02040106"
4187281,t,"02040106"
4187283,t,"02040106"
4187285,t,"02040106"
4187287,t,"02040106"
4187289,t,"02040106"
4187291,t,"02040106"
4187293,t,"02040106"
4187295,t,"02040106"
4187301,t,"02040106"
4187303,t,"02040106"
4187305,t,"02040106"
4187307,t,"02040106"
4187309,t,"02040106"
4187313,t,"02040106"
4187315,t,"02040106"
4187317,t,"02040106"
4187319,t,"02040106"
4187321,t,"02040106"
4187323,t,"02040106"
4187325,t,"02040106"
4187327,t,"02040106"
4187337,t,"02040106"
4187339,t,"02040106"
4187341,t,"02040106"
4187343,t,"02040106"
4187345,t,"02040106"
4187347,t,"02040106"
4187349,t,"02040106"
4187351,t,"02040106"
4187353,t,"02040106"
4187355,t,"02040106"
4187357,t,"02040106"
4187359,t,"02040106"
4187365,t,"02040106"
4187367,t,"02040106"
4187369,t,"02040106"
4187371,t,"02040106"
4187373,t,"02040106"
4187375,t,"02040106"
4187377,t,"02040106"
4187379,t,"02040106"
4187381,t,"02040106"
4187383,t,"02040106"
4187385,t,"02040106"
4187387,t,"02040106"
4187389,t,"02040106"
4187391,t,"02040106"
4187393,t,"02040106"
4187395,t,"02040106"
4187397,t,"02040106"
4187399,t,"02040106"
4187401,t,"02040106"
4187403,t,"02040106"
4187405,t,"02040106"
4187407,t,"02040106"
4187409,t,"02040106"
4187411,t,"02040106"
4187413,t,"02040106"
4187415,t,"02040106"
4187417,t,"02040106"
4187419,t,"02040106"
4187421,t,"02040106"
4187423,t,"02040106"
4187425,t,"02040106"
4187427,t,"02040106"
4187429,t,"02040106"
4187431,t,"02040106"
4187433,t,"02040106"
4187435,t,"02040106"
4187437,t,"02040106"
4187443,t,"02040106"
4187445,t,"02040106"
4187447,t,"02040106"
4187449,t,"02040106"
4187451,t,"02040106"
4187453,t,"02040106"
4187455,t,"02040106"
4187457,t,"02040106"
4187459,t,"02040106"
4187461,t,"02040106"
4187463,t,"02040106"
4187465,t,"02040106"
4187467,t,"02040106"
4187471,t,"02040106"
4187473,t,"02040106"
4187475,t,"02040106"
4187477,t,"02040106"
4187479,t,"02040106"
4187481,t,"02040106"
4187483,t,"02040106"
4187485,t,"02040106"
4187487,t,"02040106"
4187489,t,"02040106"
4187491,t,"02040106"
4187493,t,"02040106"
4187495,t,"02040106"
4187497,t,"02040106"
4187499,t,"02040106"
4187501,t,"02040106"
4187503,t,"02040106"
4187505,t,"02040106"
4187507,t,"02040106"
4187509,t,"02040106"
4187511,t,"02040106"
4187513,t,"02040106"
4187515,t,"02040106"
4187517,t,"02040106"
4187519,t,"02040106"
4187521,t,"02040106"
4187523,t,"02040106"
4187525,t,"02040106"
4187527,t,"02040106"
4187529,t,"02040106"
4187531,t,"02040106"
4187533,t,"02040106"
4187537,t,"02040106"
4187539,t,"02040106"
4187541,t,"02040106"
4187543,t,"02040106"
4187545,t,"02040106"
4187547,t,"02040106"
4187549,t,"02040106"
4187551,t,"02040106"
4187553,t,"02040106"
4187555,t,"02040106"
4187557,t,"02040106"
4187559,t,"02040106"
4187561,t,"02040106"
4187563,t,"02040106"
4187565,t,"02040106"
4187567,t,"02040106"
4187569,t,"02040106"
4187571,t,"02040106"
4187573,t,"02040106"
4187575,t,"02040106"
4187577,t,"02040106"
4187581,t,"02040106"
4187583,t,"02040106"
4187585,t,"02040106"
4187587,t,"02040106"
4187589,t,"02040106"
4187591,t,"02040106"
4187593,t,"02040106"
4187595,t,"02040106"
4187597,t,"02040106"
4187599,t,"02040106"
4187601,t,"02040106"
4187603,t,"02040106"
4187605,t,"02040106"
4187607,t,"02040106"
4187609,t,"02040106"
4187611,t,"02040106"
4187613,t,"02040106"
4187615,t,"02040106"
4187617,t,"02040106"
4187619,t,"02040106"
4187621,t,"02040106"
4187623,t,"02040106"
4187625,t,"02040106"
4187627,t,"02040106"
4187629,t,"02040106"
4187631,t,"02040106"
4187633,t,"02040106"
4187635,t,"02040106"
4187637,t,"02040106"
4187639,t,"02040106"
4187641,t,"02040106"
4187643,t,"02040106"
4187645,t,"02040106"
4187647,t,"02040106"
4187649,t,"02040106"
4187651,t,"02040106"
4187653,t,"02040106"
4187655,t,"02040106"
4187657,t,"02040106"
4187659,t,"02040106"
4187661,t,"02040106"
4187663,t,"02040106"
4187665,t,"02040106"
4187667,t,"02040106"
4187669,t,"02040106"
4187671,t,"02040106"
4187673,t,"02040106"
4187675,t,"02040106"
4187677,t,"02040106"
4187679,t,"02040106"
4187681,t,"02040106"
4187683,t,"02040106"
4187685,t,"02040106"
4187687,t,"02040106"
4187689,t,"02040106"
4187691,t,"02040106"
4187693,t,"02040106"
4187695,t,"02040106"
4187697,t,"02040106"
4187699,t,"02040106"
4187701,t,"02040106"
4187703,t,"02040106"
4187705,t,"02040106"
4187707,t,"02040106"
4187709,t,"02040106"
4187711,t,"02040106"
4187713,t,"02040106"
4187715,t,"02040106"
4187717,t,"02040106"
4187719,t,"02040106"
4187721,t,"02040106"
4187723,t,"02040106"
4187725,t,"02040106"
4187727,t,"02040106"
4187729,t,"02040106"
4187731,t,"02040106"
4187733,t,"02040106"
4187735,t,"02040106"
4187737,t,"02040106"
4187739,t,"02040106"
4187741,t,"02040106"
4187743,t,"02040106"
4187745,t,"02040106"
4187747,t,"02040106"
4187749,t,"02040106"
4187751,t,"02040106"
4187753,t,"02040106"
4187755,t,"02040106"
4187759,t,"02040106"
4187761,t,"02040106"
4187763,t,"02040106"
4187765,t,"02040106"
4187767,t,"02040106"
4187769,t,"02040106"
4187771,t,"02040106"
4187773,t,"02040106"
4187775,t,"02040106"
4187777,t,"02040106"
4187779,t,"02040106"
4187781,t,"02040106"
4187783,t,"02040106"
4187785,t,"02040106"
4187787,t,"02040106"
4187789,t,"02040106"
4187791,t,"02040106"
4187793,t,"02040106"
4187795,t,"02040106"
4187797,t,"02040106"
4187799,t,"02040106"
4187801,t,"02040106"
4187803,t,"02040106"
4187805,t,"02040106"
4187807,t,"02040106"
4187809,t,"02040106"
4187811,t,"02040106"
4187813,t,"02040106"
4187815,t,"02040106"
4187817,t,"02040106"
4187819,t,"02040106"
4187821,t,"02040106"
4187823,t,"02040106"
4187825,t,"02040106"
4187827,t,"02040106"
4187829,t,"02040106"
4187831,t,"02040106"
4187833,t,"02040106"
4187835,t,"02040106"
4187837,t,"02040106"
4187839,t,"02040106"
4187841,t,"02040106"
4187843,t,"02040106"
4187845,t,"02040106"
4187847,t,"02040106"
4187849,t,"02040106"
4187851,t,"02040106"
4187853,t,"02040106"
4187855,t,"02040106"
4187857,t,"02040106"
4187859,t,"02040106"
4187861,t,"02040106"
4187863,t,"02040106"
4187865,t,"02040106"
4187867,t,"02040106"
4187869,t,"02040106"
4187871,t,"02040106"
4187873,t,"02040106"
4187875,t,"02040106"
4187877,t,"02040106"
4187879,t,"02040106"
4187881,t,"02040106"
4187883,t,"02040106"
4187885,t,"02040106"
4187887,t,"02040106"
4187889,t,"02040106"
4187891,t,"02040106"
4187893,t,"02040106"
4187895,t,"02040106"
4187897,t,"02040106"
4187899,t,"02040106"
4187901,t,"02040106"
4187911,t,"02040106"
4187913,t,"02040106"
4187915,t,"02040106"
4187917,t,"02040106"
4187923,t,"02040106"
4187925,t,"02040106"
4187931,t,"02040106"
4187933,t,"02040106"
4187935,t,"02040106"
4187943,t,"02040106"
4187945,t,"02040106"
4187947,t,"02040106"
4187951,t,"02040106"
4187953,t,"02040106"
4187955,t,"02040106"
4187957,t,"02040106"
4187959,t,"02040106"
4187961,t,"02040106"
4187963,t,"02040106"
4187965,t,"02040106"
4187967,t,"02040106"
4187969,t,"02040106"
4187971,t,"02040106"
4187973,t,"02040106"
4187977,t,"02040106"
4187979,t,"02040106"
4187981,t,"02040106"
4187983,t,"02040106"
4187985,t,"02040106"
4187987,t,"02040106"
4187989,t,"02040106"
4187991,t,"02040106"
4187993,t,"02040106"
4187995,t,"02040106"
4187997,t,"02040106"
4187999,t,"02040106"
4188001,t,"02040106"
4188003,t,"02040106"
4188005,t,"02040106"
4188007,t,"02040106"
4188009,t,"02040106"
4188011,t,"02040106"
4188013,t,"02040106"
4188015,t,"02040106"
4188017,t,"02040106"
4188021,t,"02040106"
4188025,t,"02040106"
4188027,t,"02040106"
4188029,t,"02040106"
4188033,t,"02040106"
4188035,t,"02040106"
4188037,t,"02040106"
4188039,t,"02040106"
4188045,t,"02040106"
4188047,t,"02040106"
4188049,t,"02040106"
4188051,t,"02040106"
4188053,t,"02040106"
4188055,t,"02040106"
4188057,t,"02040106"
4188059,t,"02040106"
4188061,t,"02040106"
4188063,t,"02040106"
4188065,t,"02040106"
4188067,t,"02040106"
4188069,t,"02040106"
4188071,t,"02040106"
4188073,t,"02040106"
4188077,t,"02040106"
4188081,t,"02040106"
4188083,t,"02040106"
4188085,t,"02040106"
4188087,t,"02040106"
4188089,t,"02040106"
4188093,t,"02040106"
4188095,t,"02040106"
4188097,t,"02040106"
4188099,t,"02040106"
4188101,t,"02040106"
4188103,t,"02040106"
4188105,t,"02040106"
4188107,t,"02040106"
4188109,t,"02040106"
4188113,t,"02040106"
4188115,t,"02040106"
4188117,t,"02040106"
4188119,t,"02040106"
4188121,t,"02040106"
4188123,t,"02040106"
4188125,t,"02040106"
4188127,t,"02040106"
4188129,t,"02040106"
4188131,t,"02040106"
4188133,t,"02040106"
4188135,t,"02040106"
4188139,t,"02040106"
4188141,t,"02040106"
4188143,t,"02040106"
4188145,t,"02040106"
4188147,t,"02040106"
4188149,t,"02040106"
4188153,t,"02040106"
4188155,t,"02040106"
4188157,t,"02040106"
4188159,t,"02040106"
4188161,t,"02040106"
4188165,t,"02040106"
4188167,t,"02040106"
4188169,t,"02040106"
4188171,t,"02040106"
4188173,t,"02040106"
4188175,t,"02040106"
4188177,t,"02040106"
4188181,t,"02040106"
4188183,t,"02040106"
4188185,t,"02040106"
4188187,t,"02040106"
4188189,t,"02040106"
4188193,t,"02040106"
4188195,t,"02040106"
4188197,t,"02040106"
4188199,t,"02040106"
4188201,t,"02040106"
4188205,t,"02040106"
4188213,t,"02040106"
4188215,t,"02040106"
4188217,t,"02040106"
4188219,t,"02040106"
4188221,t,"02040106"
4188223,t,"02040106"
4188225,t,"02040106"
4188227,t,"02040106"
4188229,t,"02040106"
4188231,t,"02040106"
4188233,t,"02040106"
4188235,t,"02040106"
4188237,t,"02040106"
4188239,t,"02040106"
4188241,t,"02040106"
4188243,t,"02040106"
4188245,t,"02040106"
4188247,t,"02040106"
4188249,t,"02040106"
4188251,t,"02040106"
4188255,t,"02040106"
4188257,t,"02040106"
4188261,t,"02040106"
4188263,t,"02040106"
4188269,t,"02040106"
4188273,t,"02040106"
4188277,t,"02040106"
4188279,t,"02040106"
4188281,t,"02040106"
4188283,t,"02040106"
4188285,t,"02040106"
4188287,t,"02040106"
4188289,t,"02040106"
4188291,t,"02040106"
4188295,t,"02040106"
4188297,t,"02040106"
4188299,t,"02040106"
4188301,t,"02040106"
4188303,t,"02040106"
4188305,t,"02040106"
4188307,t,"02040106"
4188309,t,"02040106"
4188311,t,"02040106"
4188313,t,"02040106"
4188315,t,"02040106"
4188317,t,"02040106"
4188321,t,"02040106"
4188325,t,"02040106"
4188327,t,"02040106"
4188329,t,"02040106"
4188331,t,"02040106"
4188333,t,"02040106"
4188335,t,"02040106"
4188337,t,"02040106"
4188339,t,"02040106"
4188341,t,"02040106"
4188343,t,"02040106"
4188345,t,"02040106"
4188353,t,"02040106"
4188355,t,"02040106"
4188357,t,"02040106"
4188359,t,"02040106"
4188363,t,"02040106"
4188365,t,"02040106"
4188367,t,"02040106"
4188369,t,"02040106"
4188371,t,"02040106"
4188373,t,"02040106"
4189325,t,"02040106"
4189327,t,"02040106"
4189329,t,"02040106"
4189331,t,"02040106"
4189333,t,"02040106"
4189335,t,"02040106"
4189337,t,"02040106"
4189339,t,"02040106"
4189341,t,"02040106"
4189343,t,"02040106"
4189345,t,"02040106"
4189347,t,"02040106"
4189349,t,"02040106"
4189351,t,"02040106"
4189353,t,"02040106"
4189355,t,"02040106"
4189357,t,"02040106"
4189359,t,"02040106"
4189361,t,"02040106"
4189363,t,"02040106"
4189365,t,"02040106"
4189367,t,"02040106"
4189369,t,"02040106"
4189413,t,"02040106"
4189415,t,"02040106"
4189417,t,"02040106"
4189419,t,"02040106"
4189421,t,"02040106"
4191093,t,"02040106"
4191097,t,"02040106"
4191099,t,"02040106"
4191105,t,"02040106"
4191115,t,"02040106"
4191117,t,"02040106"
4191119,t,"02040106"
24945291,t,"02040106"
24945295,t,"02040106"
24945301,t,"02040106"
932040095,t,"02040106"
932040096,t,"02040106"
932040097,t,"02040106"
932040150,t,"02040106"
932040151,t,"02040106"
932040152,t,"02040106"
932040153,t,"02040106"
932040249,t,"02040106"
932040251,t,"02040106"
932040253,t,"02040106"
932040254,t,"02040106"
932040257,t,"02040106"
932040258,t,"02040106"
932040262,t,"02040106"
932040264,t,"02040106"
932040271,t,"02040106"
932040272,t,"02040106"
932040274,t,"02040106"
932040305,t,"02040106"
932040306,t,"02040106"
4480793,t,"02040201"
4480795,t,"02040201"
4480797,t,"02040201"
4480799,t,"02040201"
4480801,t,"02040201"
4480803,t,"02040201"
4480809,t,"02040201"
4480811,t,"02040201"
4480815,t,"02040201"
4480817,t,"02040201"
4480819,t,"02040201"
4480823,t,"02040201"
4480825,t,"02040201"
4480827,t,"02040201"
4480829,t,"02040201"
4480831,t,"02040201"
4480833,t,"02040201"
4480837,t,"02040201"
4480839,t,"02040201"
4480841,t,"02040201"
4480843,t,"02040201"
4480845,t,"02040201"
4480847,t,"02040201"
4480849,t,"02040201"
4480853,t,"02040201"
4480855,t,"02040201"
4480857,t,"02040201"
4480859,t,"02040201"
4480861,t,"02040201"
4480865,t,"02040201"
4480867,t,"02040201"
4480869,t,"02040201"
4480871,t,"02040201"
4480873,t,"02040201"
4480875,t,"02040201"
4480877,t,"02040201"
4480879,t,"02040201"
4480883,t,"02040201"
4480885,t,"02040201"
4480889,t,"02040201"
4480891,t,"02040201"
4480893,t,"02040201"
4480895,t,"02040201"
4480897,t,"02040201"
4480899,t,"02040201"
4480901,t,"02040201"
4480903,t,"02040201"
4480905,t,"02040201"
4480907,t,"02040201"
4480909,t,"02040201"
4480911,t,"02040201"
4480913,t,"02040201"
4480915,t,"02040201"
4480917,t,"02040201"
4480919,t,"02040201"
4480921,t,"02040201"
4480923,t,"02040201"
4480925,t,"02040201"
4480927,t,"02040201"
4480929,t,"02040201"
4480931,t,"02040201"
4480933,t,"02040201"
4480935,t,"02040201"
4480937,t,"02040201"
4480939,t,"02040201"
4480941,t,"02040201"
4480943,t,"02040201"
4480945,t,"02040201"
4480947,t,"02040201"
4480951,t,"02040201"
4480953,t,"02040201"
4480955,t,"02040201"
4480957,t,"02040201"
4480959,t,"02040201"
4480961,t,"02040201"
4480963,t,"02040201"
4480965,t,"02040201"
4480967,t,"02040201"
4480969,t,"02040201"
4480971,t,"02040201"
4480973,t,"02040201"
4480975,t,"02040201"
4480979,t,"02040201"
4480985,t,"02040201"
4480987,t,"02040201"
4480991,t,"02040201"
4480997,t,"02040201"
4480999,t,"02040201"
4481001,t,"02040201"
4481003,t,"02040201"
4481005,t,"02040201"
4481007,t,"02040201"
4481009,t,"02040201"
4481011,t,"02040201"
4481013,t,"02040201"
4481015,t,"02040201"
4481017,t,"02040201"
4481019,t,"02040201"
4481021,t,"02040201"
4481023,t,"02040201"
4481025,t,"02040201"
4481027,t,"02040201"
4481029,t,"02040201"
4481031,t,"02040201"
4481033,t,"02040201"
4481035,t,"02040201"
4481037,t,"02040201"
4481039,t,"02040201"
4481041,t,"02040201"
4481043,t,"02040201"
4481045,t,"02040201"
4481047,t,"02040201"
4481049,t,"02040201"
4481053,t,"02040201"
4481055,t,"02040201"
4481057,t,"02040201"
4481059,t,"02040201"
4481061,t,"02040201"
4481063,t,"02040201"
4481065,t,"02040201"
4481069,t,"02040201"
4481071,t,"02040201"
