"gid","huc12","area_sqkm","tss_hay_pas_kg","tss_crop_kg","tss_wooded_kg","tss_wetland_kg","tss_open_land_kg","tss_barren_kg","tss_dev_ld_kg","tss_dev_md_kg","tss_dev_hd_kg","tss_dev_os_kg","tss_farm_animal_kg","tss_streambank_eros_kg","tss_subsurface_kg","tss_pt_source_kg","tss_septic_kg","tn_hay_pas_kg","tn_crop_kg","tn_wooded_kg","tn_wetland_kg","tn_open_land_kg","tn_barren_kg","tn_dev_ld_kg","tn_dev_md_kg","tn_dev_hd_kg","tn_dev_os_kg","tn_farm_animal_kg","tn_streambank_eros_kg","tn_subsurface_kg","tn_pt_source_kg","tn_septic_kg","tp_hay_pas_kg","tp_crop_kg","tp_wooded_kg","tp_wetland_kg","tp_open_land_kg","tp_barren_kg","tp_dev_ld_kg","tp_dev_md_kg","tp_dev_hd_kg","tp_dev_os_kg","tp_farm_animal_kg","tp_streambank_eros_kg","tp_subsurface_kg","tp_pt_source_kg","tp_septic_kg","tss_hay_pas_lb_acre","tss_crop_lb_acre","tss_wooded_lb_acre","tss_wetland_lb_acre","tss_open_land_lb_acre","tss_barren_lb_acre","tss_dev_ld_lb_acre","tss_dev_md_lb_acre","tss_dev_hd_lb_acre","tss_dev_os_lb_acre","tn_hay_pas_lb_acre","tn_crop_lb_acre","tn_wooded_lb_acre","tn_wetland_lb_acre","tn_open_land_lb_acre","tn_barren_lb_acre","tn_dev_ld_lb_acre","tn_dev_md_lb_acre","tn_dev_hd_lb_acre","tn_dev_os_lb_acre","tp_hay_pas_lb_acre","tp_crop_lb_acre","tp_wooded_lb_acre","tp_wetland_lb_acre","tp_open_land_lb_acre","tp_barren_lb_acre","tp_dev_ld_lb_acre","tp_dev_md_lb_acre","tp_dev_hd_lb_acre","tp_dev_os_lb_acre"
326,"020402031006",134.16,220791.60,1436912.30,7292.90,222.90,5437.80,9.60,29161.70,89625.30,34734.20,46526.60,0.00,16880798.00,0.00,0.00,0.00,1502.50,6369.80,277.50,99.60,65.20,3.10,747.40,1902.70,737.40,1192.40,6059.00,10669.00,61725.70,13607.20,4575.70,556.20,1745.80,20.70,5.40,6.30,0.10,79.80,195.00,75.60,127.30,1437.50,4117.00,950.90,60551.00,0.00,142.014588652076,1600.65770484543,2.17272449299948,0.702584933804727,86.248713721463,1.0017446729207,11.6720959117711,58.2523217530377,66.318093194767,11.7754994016578,0.966417741661115,7.09567970733108,0.0826737027530003,0.313941047137509,1.03413441734514,0.323480050630643,0.299150066164102,1.23666746554271,1.40791962739379,0.301786622846646,0.357751446197612,1.94474514632463,0.00616701134049408,0.0170209001460095,0.09992403112384,0.010434840342924,0.0319402933902801,0.126741028948772,0.144343265298305,0.0322185819258454
259,"020402020507",100.77,4562.50,278317.00,774.40,1917.30,5573.20,40.00,23307.60,72346.80,71382.30,22721.00,0.00,29030287.00,0.00,0.00,0.00,62.00,1103.60,34.40,444.60,132.50,30.80,627.90,1831.10,1806.70,612.10,1264.60,15948.00,66141.20,5738323.40,4074.00,19.30,261.50,2.30,24.60,6.60,1.10,66.70,189.20,186.60,65.00,307.40,5447.00,909.90,102896.30,0.00,52.9607858446851,967.724933965448,1.40624717777657,1.36129375590988,38.2336882970413,0.640587937045414,11.9135057511549,54.8513148723044,54.9522216836349,12.9998561156641,0.719686295314078,3.83728351888052,0.0624675915747858,0.315668494172812,0.908986524682045,0.493252711524969,0.320946397790856,1.38828866878254,1.3908514984222,0.350213983909072,0.224031379025189,0.909251214377723,0.00417661222738393,0.0174661380041637,0.0452778193426528,0.0176161682687489,0.0340932070913364,0.143446134090796,0.143650240552158,0.0371898528901971
344,"020402050305",26.07,71516.80,494517.80,2081.00,269.00,400.40,0.30,2373.80,8799.10,2336.00,8061.50,0.00,777521.00,0.00,0.00,0.00,324.40,1721.50,33.20,30.10,5.10,0.20,56.20,176.70,46.90,190.90,2913.00,485.00,31989.80,0.00,434.80,125.30,565.70,3.60,1.80,0.50,0.00,6.10,18.10,4.80,20.60,666.50,197.00,311.60,0.00,0.00,119.131754384975,1766.55984693597,2.63799969513345,2.82481297630744,49.6150571205178,0.495654916288889,11.5976898993254,56.8249794647239,72.8207474497386,10.7023492906465,0.540381296737071,6.14969324966719,0.0420862997974197,0.316085020768974,0.631960018268333,0.330436610859259,0.274576700792859,1.14113646525403,1.46202613672635,0.253436516725724,0.208723108758184,2.02084314338468,0.00456357467682864,0.0189020942652542,0.0619568645361111,0,0.0298028091607908,0.116890605665523,0.149631672841929,0.0273483092957041
279,"020402030302",46.23,28820.70,219194.40,15233.30,38.50,4310.30,0.40,169.50,20.10,0.00,1660.30,0.00,151360.00,0.00,0.00,0.00,576.30,1756.80,239.70,5.00,37.50,0.10,3.70,0.30,0.00,35.90,6197.00,145.00,53402.00,9.70,1.60,275.70,499.70,33.10,0.30,7.10,0.00,0.40,0.00,0.00,3.90,1521.30,59.00,566.70,0.80,0.00,37.4790020881206,712.42479988848,3.9357085336097,2.65037698293364,106.289621178109,0.793047866062222,24.3517415394106,0,0,10.390604261546,0.749431793932275,5.709944635648,0.0619294135549254,0.344204802978395,0.924729321434494,0.198261966515556,0.531571939208374,0,0,0.224671862307716,0.35852567341164,1.62412302734136,0.00855178802114323,0.0206522881787037,0.175082084858264,0,0.0574672366711755,0,0,0.0244072496657407
189,"020401060308",87.89,2560.00,18674.30,14527.60,4.60,1670.80,99.50,2078.70,6270.70,2432.70,6307.90,0.00,1079739.00,0.00,0.00,0.00,21.50,157.20,227.20,0.60,19.10,23.50,49.60,133.20,51.70,150.40,809.40,830.00,12696.70,147.50,294.90,9.90,42.60,30.10,0.00,2.60,0.90,5.30,13.60,5.30,16.20,238.60,380.00,515.30,1030.70,0.00,110.818915781621,317.530312290003,1.72079731434543,2.17144058564656,61.1173604528026,0.621129271671844,12.4660359889862,59.8863831131548,81.7477772783715,11.7406746017975,0.930705738009704,2.67296579213082,0.0269118883930782,0.283231380736508,0.698672243624928,0.146698873208928,0.297452920120132,1.2720854498975,1.73731248624648,0.279934282425268,0.428557525874236,0.724353325348428,0.00356535141123087,0,0.0951072164096761,0.0056182547186398,0.0317842838031592,0.129882598488033,0.178099732632618,0.0301524958463387
203,"020401060801",133.17,811275.40,872972.20,17715.90,0.00,1723.10,8.50,2792.90,2753.60,401.40,10530.60,0.00,1859478.00,0.00,0.00,0.00,3627.90,4977.30,641.70,0.00,25.50,3.20,65.20,51.80,7.50,245.80,3281.10,1655.00,69028.10,472.50,120.90,1538.50,1598.70,56.50,0.00,2.90,0.10,7.00,5.30,0.80,26.60,954.50,684.00,1103.00,120.40,0.00,270.137140488553,800.0979340117,1.85018392993728,0,45.188517791396,0.409035610529666,13.2724315983053,63.7773540884619,180.8689849076,11.2989363815819,1.20801213987065,4.56180328188736,0.0670168056853308,0,0.66874076007231,0.153989876905286,0.30984372523524,1.19976283475535,3.37946533833333,0.263734123657991,0.512287184649797,1.46524318541244,0.00590065376534392,0,0.0760528707533216,0.00481218365329018,0.0332654306234154,0.122755656837902,0.360476302755556,0.0285407961322317
392,"020402060603",69.94,7639.50,451173.60,792.60,1278.20,41.70,0.30,306.40,164.10,13.10,1807.40,0.00,702870.00,0.00,0.00,0.00,150.20,3548.90,18.60,834.20,0.70,0.30,6.90,3.00,0.20,40.70,264.90,440.00,47378.10,0.00,9.60,32.20,378.70,1.20,44.30,0.00,0.00,0.70,0.30,0.00,4.40,66.10,73.00,538.70,0.00,0.00,14.081650178464,323.299715107354,2.20705666657625,0.479214941946566,59.0537428835619,0.594785899546667,12.924992880929,73.9427016027333,0,9.81212153012637,0.276858937994017,2.54305295997924,0.0517931541740075,0.312753172094997,0.991309832577778,0.594785899546667,0.291065440203688,1.35178613533333,0,0.220954601237216,0.059353247692459,0.27136694636201,0.0033414938176779,0.0166086855955507,0,0,0.0295283779916785,0.135178613533333,0,0.0238869839175368
393,"020402060604",208.98,1846.00,328574.70,1801.10,4389.60,1321.70,4.40,2635.90,4386.40,885.90,6458.00,0.00,4028693.00,0.00,0.00,0.00,120.30,5802.50,28.60,3031.10,45.00,5.00,64.50,85.20,17.20,158.10,439.00,3120.00,124236.40,1705.40,213.40,25.20,489.30,1.90,160.50,1.30,0.20,6.90,8.70,1.80,17.00,113.80,389.00,1365.30,146.20,0.00,3.9320110677666,119.565131358305,0.894109940135127,0.452950862513757,16.9936991662523,0.285082566231518,10.9743535812338,62.3856735956839,69.6985222762423,11.1220967664824,0.25624102462206,2.11147320443894,0.0141977370983647,0.312770949372483,0.57858550539559,0.323957461626725,0.268540462836063,1.21175893451401,1.3532165968522,0.272282982158698,0.0536764241103567,0.178051501754756,0.000943206310730521,0.0165615576438532,0.0167146923780948,0.012958298465069,0.0287275843964161,0.123735947538403,0.141615690368254,0.0292777400170643
73,"020401030401",41.19,63925.60,12039.10,2645.40,463.80,141.10,0.50,488.50,567.30,203.70,2372.20,0.00,287947.00,0.00,0.00,0.00,617.80,161.70,471.20,143.00,3.70,7.70,11.10,11.90,4.30,54.10,914.20,246.00,4581.00,0.00,27.40,305.50,40.30,28.50,8.20,0.30,0.30,1.20,1.20,0.40,5.90,200.90,113.00,185.90,0.00,0.00,149.598857019438,374.121573836587,0.838688445407846,0.976778203419531,41.1393580519778,0.0315703768336872,19.0651517013482,70.2962585026717,84.1374220400389,10.4981481466116,1.44577718264058,5.02491535823908,0.149387614529439,0.301162749221632,1.07877834721699,0.486183803238783,0.433210202425722,1.47457337595944,1.77609678336852,0.239419026528829,0.714931902390253,1.25234439664215,0.00903554120137734,0.0172694723329887,0.0874685146392157,0.0189422261002123,0.0468335353973753,0.148696474886667,0.16521830542963,0.0261103929116468
411,"020402070402",50.61,23505.20,670347.10,953.60,706.50,591.20,11.70,3119.10,9209.00,4341.60,6173.10,0.00,1003017.00,0.00,0.00,0.00,245.30,5029.50,34.90,225.60,12.40,4.00,78.10,202.10,95.30,154.60,6963.30,412.00,53853.40,0.00,479.40,66.90,747.10,2.30,12.20,0.60,0.10,8.40,20.70,9.80,16.60,2234.50,144.00,523.40,0.00,0.00,27.7623446642526,297.471539222883,1.3219312772286,0.97925111397679,27.1325172694436,0.9585392596,12.0217515505185,56.8429156177382,68.5329740305682,11.0739318267931,0.289727513322208,2.23187824117012,0.048380244940518,0.312695047860104,0.569085274257613,0.327705729777778,0.301015932831744,1.24747021895373,1.50432845612519,0.277337133761354,0.0790165945424203,0.331531212641057,0.00318838290438944,0.0169099272335695,0.0275363842382716,0.00819264324444445,0.0323755932879212,0.127771566216438,0.154694846485067,0.0297787608049061
276,"020402030206",43.81,158593.90,204196.70,18135.50,0.00,1373.60,29.30,721.10,721.00,247.20,2964.80,0.00,323457.00,0.00,0.00,0.00,634.10,930.00,383.80,0.00,14.20,9.40,16.40,15.00,5.10,67.30,2400.20,274.00,12700.90,0.00,36.60,193.70,235.40,35.20,0.00,1.60,0.30,1.80,1.50,0.50,7.30,667.40,81.00,317.90,0.00,0.00,532.753956139806,1796.11531934281,4.40321817059303,0,88.4196874044698,1.12578984862515,12.5409389521375,86.1125770227202,51.0524563777556,11.4806069985414,2.13009001978166,8.18028522002958,0.0931849209491663,0,0.91406491055873,0.361174900241516,0.285218969373255,1.79152379381526,1.05326669711389,0.260606061455017,0.650683546493784,2.07057972128491,0.00854640233822474,0,0.10299322935873,0.0115268585183463,0.0313045210287719,0.179152379381526,0.103261440893519,0.0282678194446007
312,"020402030803",44.97,132333.30,1435085.40,7143.30,181.10,10207.00,16.20,2629.90,7466.30,2326.40,7709.90,0.00,1018954.00,0.00,0.00,0.00,788.70,5844.40,478.60,31.80,106.50,7.30,61.70,153.30,47.80,180.80,785.00,611.00,11888.90,15.50,359.90,402.50,2452.90,34.50,1.90,16.30,0.30,6.70,15.70,4.90,19.60,198.40,365.00,250.80,30.00,0.00,198.702365143085,1969.56149468201,2.93595237242541,2.23013926310355,107.412945447148,1.14708709198286,12.4085946154036,57.0216995606738,69.4633492321971,11.9289834215567,1.18425638435943,8.02105937355332,0.196708356843868,0.391598169887867,1.1207483775959,0.516897269844127,0.29111764240861,1.17078426297514,1.42724728907282,0.279739063102953,0.604365658304386,3.36644592043477,0.0141797708130243,0.0233973749304072,0.171532380796367,0.0212423535552381,0.0316124506343223,0.119904193925047,0.146307776494913,0.0303256948939042
25,"020401010405",64.90,49522.50,2457.60,3665.80,116.10,2021.00,0.00,214.00,198.60,39.70,3717.70,0.00,634093.00,0.00,0.00,0.00,797.60,63.80,757.90,86.00,51.50,0.00,4.60,3.90,0.80,79.10,1526.70,545.00,6907.40,59.40,11.30,316.50,10.50,43.40,4.60,3.20,0.00,0.50,0.40,0.10,8.70,333.40,180.00,280.40,107.80,0.00,58.6805416971468,106.386159150356,0.671510012614313,0.381981651384932,35.7756637792802,0,20.596146036082,57.9041566911608,32.7958336277815,9.52543955692532,0.945097684035424,2.76181516674507,0.138833934901082,0.282949371396246,0.911651006745635,0,0.442720896102697,1.1370906903098,0.660873221718518,0.202668926743092,0.375029359324488,0.454530709260553,0.00795011581304523,0.0151345012607294,0.0566462761473016,0,0.0481218365329018,0.116624686185621,0.0826091527148148,0.0222910197555613
211,"020401060809",40.80,17315.60,3139776.50,725.60,69.40,0.00,0.00,4771.30,6608.80,2479.20,8311.70,0.00,702752.00,0.00,0.00,0.00,223.60,11969.30,32.20,10.00,0.00,1.10,120.70,139.60,52.40,210.30,754.70,419.00,35580.20,0.00,311.00,112.20,5354.30,2.70,0.60,0.00,0.00,12.90,14.30,5.40,22.50,172.70,258.00,424.70,0.00,0.00,57.4084432675042,1202.89519480063,1.84434465261137,2.07219585484632,0,0,13.1713634201569,66.7825527170236,67.7040037720889,12.264766203389,0.741327353058164,4.58561730592201,0.081846606689755,0.29858729896921,0,0.436176326334222,0.33319715063252,1.41067128061017,1.4309816866963,0.310319228626238,0.371989843529186,2.05131216872317,0.00686291422553846,0.0179152379381526,0,0,0.035610963075058,0.144502860406343,0.1474675784,0.033201058697529
12,"020401010206",128.03,120858.40,65183.50,18397.20,145.70,7251.90,14.70,565.50,228.20,49.90,4049.70,0.00,1319335.00,0.00,0.00,0.00,1916.00,871.70,1363.50,53.00,172.90,118.30,12.60,4.50,1.00,90.50,2551.30,1275.00,16004.20,1.00,11.30,787.10,172.10,90.70,2.90,11.80,4.00,1.40,0.50,0.10,9.80,541.00,407.00,649.60,1.00,0.00,62.0349610467654,251.624004952623,1.69485569792014,0.679049565616277,38.754068867228,0.0481568226665345,15.6588187240987,64.6334010840711,12.6836822168285,9.76765797807841,0.983456552176784,3.36497188885533,0.125613449009312,0.247011852969545,0.92397557979891,0.387547763364016,0.348896756717318,1.27454121331429,0.254182008353276,0.218281118852284,0.404007647295588,0.664347438421478,0.00835580478558459,0.0135157428983336,0.0630590621262414,0.0131038973242271,0.0387663063019243,0.141615690368254,0.0254182008353276,0.023637071433728
164,"020401050902",37.70,169523.30,2143351.80,2398.20,340.10,2497.70,0.60,1303.70,1181.70,325.50,4546.90,0.00,463476.00,0.00,0.00,0.00,1090.10,9709.10,140.80,58.00,35.20,0.30,30.00,23.80,6.60,104.70,1080.90,287.00,17947.00,0.00,58.90,513.60,3549.00,10.30,3.50,3.90,0.00,3.30,2.40,0.70,11.40,288.00,155.00,270.80,0.00,0.00,178.397148769673,1594.54087355593,1.99242309796181,1.97738694463168,75.2581935814442,0.991309832577778,13.5468619363904,70.9958078277067,56.6090088603626,11.4255682579161,1.14716225954675,7.22305913356916,0.116976554162715,0.337219767093907,1.06061112786437,0.495654916288889,0.311732651754018,1.4298893342637,1.14783243772164,0.263092875718361,0.540484851392725,2.64026911506081,0.00855723372070995,0.0203494687039427,0.1175108920077,0,0.034290591692942,0.144190521102222,0.12173980400078,0.0286462156942628
111,"020401040603",54.37,611.20,553.60,3653.30,55.50,903.70,1.00,29.50,24.20,0.00,635.50,0.00,145847.00,0.00,0.00,0.00,4.70,3.30,409.90,239.50,30.80,2.50,0.60,0.40,0.00,13.30,54.20,108.00,6578.80,0.00,1.60,2.00,0.90,25.60,12.70,1.70,0.10,0.10,0.00,0.00,1.50,14.30,45.00,172.20,0.00,0.00,195.447925700496,261.328153959551,0.710568056066944,0.0686862618078236,25.164233025296,0.177019612960317,97.4788002034815,0,0,10.1609257839222,1.50295361713405,1.55777259405079,0.0797256853206253,0.296402877531058,0.857650079870662,0.442549032400794,1.98261966515556,0,0,0.212651947956201,0.639554730695341,0.424847071104762,0.00497920845134913,0.0157173968461146,0.0473378290837703,0.0177019612960317,0.330436610859259,0,0,0.0239833024010753
128,"020401040904",68.07,12895.30,849.00,6861.80,195.40,968.30,2.20,2566.50,6646.90,1904.60,11657.40,0.00,1324634.00,0.00,0.00,0.00,60.20,5.30,578.40,134.60,24.10,2.30,58.90,134.90,38.60,267.30,126.10,1089.00,8225.20,0.00,306.20,24.00,1.50,38.00,7.30,1.70,0.10,6.40,13.80,4.00,29.00,33.30,421.00,215.30,0.00,0.00,428.967707518128,271.490983180172,1.22286198816759,0.432853500079772,36.6368439269108,0.411487100315304,13.0605579328073,60.7853996878342,81.0321333531174,11.285249260051,2.0025789235296,1.69482003634265,0.103078401287728,0.298168275899372,0.911853700958948,0.430191059420545,0.299733825148004,1.23365033592936,1.64225577414173,0.258766717039102,0.798370334961969,0.479666048021505,0.00677209413716055,0.0161710877716598,0.0643216303581001,0.0187039591052411,0.0325687008649783,0.126199960235916,0.170181945506915,0.0280742042429253
193,"020401060402",80.71,892381.70,393794.90,5417.90,198.30,239.60,2.70,3832.90,4931.10,1277.00,21135.80,0.00,2557934.00,0.00,0.00,0.00,4031.00,3171.60,454.90,44.30,7.50,1.40,86.40,98.70,25.60,476.60,148.20,2206.00,19480.50,21.50,227.20,1752.20,876.90,30.90,2.60,0.50,0.00,9.40,10.10,2.60,51.70,39.10,932.00,472.20,48.40,0.00,564.787558974955,634.030788353066,1.22997699398231,1.78543814532401,27.6183530099576,0.622450359990698,13.5651248028824,66.6882389553108,87.9099066806821,11.0083152206155,2.55121620067741,5.10644512750313,0.103271846021992,0.398864900846463,0.864514388875969,0.322752038513695,0.305780683808354,1.33481965177935,1.76232859124938,0.248231107133173,1.10896577197394,1.41185576122698,0.00701494843279745,0.023409678153517,0.0576342925917313,0,0.0332678058772978,0.136592487162832,0.178986497548765,0.0269272938287559
120,"020401040801",54.08,254660.00,62866.80,5622.80,29.60,112.60,0.00,1169.10,1288.50,331.30,8752.30,0.00,904872.00,0.00,0.00,0.00,1150.10,501.80,469.70,10.30,3.00,0.00,25.70,25.80,6.60,192.70,98.20,783.00,6683.10,0.00,62.80,487.00,136.00,31.70,0.60,0.20,0.00,2.80,2.60,0.70,21.00,25.90,321.00,279.10,0.00,0.00,575.181047993294,644.472357628755,1.23727789714058,1.12856811708855,33.8246930752296,0,15.3909737751219,63.2328078849736,69.8767973474506,10.6784505202098,2.59764283082183,5.14414967929192,0.103355877549785,0.392711202905812,0.901190756888889,0,0.338335493987369,1.26612840002508,1.39205210532199,0.235108190446446,1.09994962056363,1.39418963009905,0.00697547651336638,0.0228763807517949,0.0600793837925926,0,0.0368614545978457,0.127594334886249,0.147641889958392,0.0256215464420103
186,"020401060305",51.15,1036.90,8327.40,0.00,14.20,87.70,118.00,2177.90,13906.70,4787.80,3375.90,0.00,385451.00,0.00,0.00,0.00,9.20,47.10,397.30,3.70,4.90,162.90,55.80,289.80,99.80,86.50,201.40,288.00,27160.90,0.00,647.80,4.30,15.80,20.90,0.20,0.20,5.60,6.00,29.70,10.20,9.20,49.10,140.00,438.50,0.00,0.00,43.554625652538,635.002576908322,0,1.56406662473383,9.65976359078568,0.341133159067302,12.6551798614956,62.8629660223866,77.6791033783287,13.0267141448008,0.386442816089642,3.59159177803179,0.0885587652020667,0.40753848672642,0.539713131070123,0.470937217051385,0.324238503269871,1.309993568085,1.61919347448874,0.333780850595476,0.180620011867985,1.20482271959453,0.0046586413106549,0.0220291073906173,0.0220291073906173,0.0161893702608211,0.0348643551903087,0.13425399921368,0.165488711821495,0.0355003910459928
341,"020402050302",25.72,93088.20,1032331.50,2762.20,376.00,106.70,0.90,527.90,1257.30,551.30,6754.00,0.00,539625.00,0.00,0.00,0.00,397.90,3413.90,58.00,33.40,1.20,0.20,11.30,27.20,11.90,144.70,2947.60,336.00,37509.40,0.00,65.30,148.90,1112.40,5.40,2.10,0.10,0.00,1.20,2.80,1.20,15.80,674.40,132.00,326.60,0.00,0.00,137.238619805126,2138.68415136837,3.25317336289217,3.60476302755556,66.1079744600306,1.78435769864,16.052529466804,53.7230108836224,62.1033080341056,9.63492100910967,0.586618355714899,7.07258649412179,0.0683093385879899,0.320210332766903,0.743482374433333,0.396523933031111,0.343613530924199,1.16222532095326,1.34052125087222,0.206421834471153,0.219521169052396,2.30456229416828,0.00635983497198527,0.0201329849943262,0.0619568645361111,0,0.0364899324875256,0.119640841862835,0.135178613533333,0.022539495401826
336,"020402050202",150.68,229389.40,3005294.60,12755.40,1261.20,4622.10,33.60,10230.00,25318.60,7308.20,28323.20,0.00,7165589.00,0.00,0.00,0.00,1328.10,15461.90,254.60,208.00,66.30,11.90,247.30,514.20,148.40,684.60,20730.70,4420.00,220895.80,20689.00,1263.00,537.90,4368.70,25.70,12.20,6.10,0.40,26.60,52.60,15.20,73.60,4836.50,1954.00,2012.80,1377.00,0.00,73.2684520263942,1131.1759451619,2.02134976236313,2.20267787323307,45.0091667697225,0.930391351246182,11.555491781302,61.5462901596462,66.9564742924669,10.8409848450005,0.424203695272118,5.81977199389997,0.040346492426553,0.363270692699397,0.645617307464702,0.329513603566356,0.279342435729814,1.2499546736427,1.35961533414549,0.262037418967044,0.171808725010822,1.64435405155581,0.00407268207133705,0.0213072233217916,0.0594006874137961,0.0110760875148355,0.0300465377695635,0.127863896992622,0.139259791637544,0.0281711277183383
343,"020402050304",45.43,169512.70,733563.50,3539.90,337.20,473.50,0.00,3361.80,9724.50,3174.30,11728.50,0.00,1283999.00,0.00,0.00,0.00,811.30,2564.40,56.20,35.20,6.00,0.00,79.40,201.00,65.60,276.90,5031.20,800.00,55989.40,5281.90,490.50,314.50,847.70,6.10,2.20,0.60,0.00,8.60,20.60,6.70,29.90,1151.30,329.00,538.60,1632.10,0.00,106.152625557048,1734.70589305861,2.63904465393854,3.06388336888384,52.7399107556829,0,11.3237696063879,57.4492995643778,72.3382713000377,10.6960233407438,0.508054116974322,6.06420547390852,0.0418978811693398,0.319835986312904,0.66829876353558,0,0.267448184528289,1.18744503187207,1.49494080499086,0.252524096265673,0.196946899776191,2.00461198730005,0.00454763478884293,0.0199897491445565,0.0668298763535581,0,0.0289679393821573,0.121698346550073,0.152684502948761,0.0272678601601431
322,"020402031002",84.39,155268.80,904461.30,7787.70,174.30,7410.50,5.50,17319.80,48003.70,19512.20,27831.80,0.00,6057972.00,0.00,0.00,0.00,1059.00,3990.90,350.00,60.00,80.80,3.60,434.10,1026.90,417.40,697.60,3359.30,3920.00,39831.70,169469.50,2360.30,460.40,1367.10,27.00,3.40,10.40,0.10,46.60,105.40,42.80,74.90,806.00,1879.00,585.90,21631.50,0.00,166.633634440351,1802.93862834522,2.65347617486972,0.728744427744861,103.758495964938,0.879387754706093,12.6170547018523,60.4273521398271,67.964285717583,12.8594439516841,1.13651305910996,7.95539595985251,0.119254293463333,0.250858667037818,1.13132534565374,0.575599257625806,0.316231333276024,1.29266802168142,1.45387464553044,0.322320083526571,0.494098784149409,2.72515518221814,0.00919961692431429,0.0142153244654764,0.145616133598996,0.0159888682673835,0.033946971045065,0.132678166798346,0.149079623451612,0.0346069011699257
